Date: Time,TimeSinceLoad(s),PPID,TimeStamp (Shimmer),Start,End,Peaks Number,Average Peak Amplitude,Mean,Median,Min Value,Max Value,Max Absolute Amplitude,Variance,Standard Deviation,Absolute Deviation,Kurtosis,Skewness,FP2 Theta,FP2 Alpha-Low,FP2 Alpha-High,FP2 Beta,FP2 Gamma,F4 Theta,F4 Alpha-Low,F4 Alpha-High,F4 Beta,F4 Gamma,F8 Theta,F8 Alpha-Low,F8 Alpha-High,F8 Beta,F8 Gamma,C4 Theta,C4 Alpha-Low,C4 Alpha-High,C4 Beta,C4 Gamma,P7 Theta,P7 Alpha-Low,P7 Alpha-High,P7 Beta,P7 Gamma,P4 Theta,P4 Alpha-Low,P4 Alpha-High,P4 Beta,P4 Gamma,P8 Theta,P8 Alpha-Low,P8 Alpha-High,P8 Beta,P8 Gamma,O2 Theta,O2 Alpha-Low,O2 Alpha-High,O2 Beta,O2 Gamma,FP1 Theta,FP1 Alpha-Low,FP1 Alpha-High,FP1 Beta,FP1 Gamma,Fz Theta,Fz Alpha-Low,Fz Alpha-High,Fz Beta,Fz Gamma,F3 Theta,F3 Alpha-Low,F3 Alpha-High,F3 Beta,F3 Gamma,F7 Theta,F7 Alpha-Low,F7 Alpha-High,F7 Beta,F7 Gamma,Cz Theta,Cz Alpha-Low,Cz Alpha-High,Cz Beta,Cz Gamma,O1 Theta,O1 Alpha-Low,O1 Alpha-High,O1 Beta,O1 Gamma,Pz Theta,Pz Alpha-Low,Pz Alpha-High,Pz Beta,Pz Gamma,P3 Theta,P3 Alpha-Low,P3 Alpha-High,P3 Beta,P3 Gamma,Mean PLF,Onsets,Average Heart Rate,Mean,Median,Min Value,Max Value,Max Absolute Amplitude,Variance,Standard Deviation,Absolute Deviation,Kurtosis,Skewness,BPM,IBI,SDNN,SDSD,RMSSD,PNN20,PNN50,HR_Mad,Breathing Rate,LF,HF,LF/HF,Past_experience,Label
0:26/12/2019 12:07:33.002,147.7546, 5A,504920.8958,3200,3839,98,0.642857143,3646.903125,3656.5,3617,3674,29.903125,458.0970168,21.40320109,19.51875,-1.688468408,-0.225235826,0.023641843,0.013194188,0.006307319,0.002791043,0.002063601,0.008325042,0.004965712,0.003053618,0.00414812,0.006248037,0.011965754,0.011514267,0.005705118,0.006650276,0.007922791,0.002375616,0.002012864,0.001927673,0.001751861,0.00285715,0.00273912,0.002659797,0.002931821,0.004007881,0.00249563,0.001010898,0.000939661,0.000736692,0.000748551,0.000575482,0.00549737,0.007277386,0.008023917,0.025511333,0.02588574,0.002253103,0.002536057,0.00230928,0.003788154,0.003299517,0.030191026,0.014344698,0.006156583,0.002102219,0.001184771,0.004995282,0.004037145,0.002277901,0.000932859,0.000542527,0.008489232,0.006781656,0.003536279,0.001832925,0.001828855,0.022981841,0.01428672,0.007010099,0.004471474,0.002771763,0.000383219,0.000449372,0.000436227,0.000175353,0.000115391,0.002751427,0.003678662,0.004655897,0.007506404,0.006964807,0.000278867,0.000397581,0.000382569,0.000252386,0.000181238,0.001126252,0.001315161,0.001039373,0.001497182,0.001519637,0.910328629,72,91.41463723,1402.721975,1386.080566,1293.772949,1709.890137,307.1681621,3876.98995,62.2654796,44.47487318,2.462981097,1.458221364,87.64621969,684.5703125,118.4569373,95.7991025,134.0392873,0.727272727,0.454545455,58.59375,0.365385786,6998.925157,108210.7787,0.064678632,1,4
0:26/12/2019 12:07:35.503,150.2549, 5A,504923.3965,3520,4159,111,0.716216216,3657.003125,3657,3638,3674,19.003125,111.6776115,10.56776284,9.425,-1.397690029,0.021914632,0.010545389,0.008319698,0.006571349,0.001887985,0.001429196,0.003375702,0.002948459,0.002003292,0.001411606,0.001366018,0.005707555,0.005114892,0.003644456,0.003087303,0.002883815,0.001293713,0.001294441,0.001484473,0.001536122,0.00161506,0.002350137,0.00232325,0.002963016,0.004362851,0.002102375,0.000809475,0.000938998,0.000799791,0.000527219,0.000347232,0.004402178,0.005428958,0.009601507,0.029690243,0.029615238,0.001664779,0.002455908,0.002242128,0.003935679,0.002980093,0.014901805,0.009699409,0.007347708,0.002369988,0.000748437,0.003099772,0.003151263,0.002597357,0.000788931,0.000275801,0.004778158,0.004507443,0.003453123,0.00118751,0.000465022,0.008979789,0.009052279,0.007241656,0.002727323,0.001703454,0.000313744,0.000392035,0.000316774,0.000144362,6.17E-05,0.002946262,0.004880759,0.00599611,0.008660721,0.006809659,0.00024598,0.000328387,0.000262037,0.000285545,0.000162331,0.000703898,0.00076701,0.00080553,0.001401061,0.001374634,0.89104051,72,91.41463723,1402.721975,1386.080566,1293.772949,1709.890137,307.1681621,3876.98995,62.2654796,44.47487318,2.462981097,1.458221364,87.64621969,684.5703125,118.4569373,95.7991025,134.0392873,0.727272727,0.454545455,58.59375,0.365385786,6998.925157,108210.7787,0.064678632,1,4
0:26/12/2019 12:07:38.006,152.7586, 5A,504925.897,3840,4479,109,0.729357798,3632.76875,3639,3602,3658,30.76875,327.5426839,18.09814034,14.84375,-1.310602844,-0.545010115,0.006276232,0.006506852,0.005907223,0.002631179,0.001999004,0.002785876,0.003109452,0.002321789,0.001568145,0.001274112,0.005091327,0.004139671,0.00299327,0.0028158,0.003530853,0.000892333,0.001028707,0.001075536,0.002007297,0.001926261,0.002549953,0.003638468,0.004109272,0.003915678,0.00309939,0.000615718,0.000634451,0.000588834,0.000488083,0.000354637,0.005580721,0.006387213,0.010507603,0.031685365,0.040589323,0.001282176,0.001924637,0.002306134,0.005021714,0.00399024,0.009406803,0.010020424,0.006584358,0.003312298,0.001530085,0.002422204,0.002566651,0.002389074,0.000874065,0.000286284,0.003944008,0.003673657,0.002988336,0.001224409,0.000511739,0.009832857,0.009353886,0.006728244,0.002764154,0.002136055,0.000236462,0.000296387,0.000274997,0.000169008,6.80E-05,0.003092057,0.00551832,0.006684664,0.010863278,0.01147117,0.000202737,0.000273337,0.000283948,0.000296567,0.000190942,0.000640741,0.00101594,0.001130885,0.001771011,0.001966228,0.899718318,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:40.508,155.2605, 5A,504928.3983,4160,4799,92,0.625,3607.446875,3603,3587,3641,33.553125,215.8500685,14.6918368,10.528125,-0.12348253,1.062955216,0.005190363,0.003833057,0.002858947,0.002025382,0.001387132,0.001743084,0.002214665,0.002188659,0.001172713,0.000832284,0.003099427,0.002982172,0.002325332,0.002347779,0.002178719,0.000639422,0.000824142,0.000835189,0.001442248,0.001291436,0.002733548,0.002934626,0.003621931,0.003008611,0.002806353,0.000475662,0.00068784,0.000811495,0.000377649,0.000349709,0.00369561,0.005909583,0.006286445,0.01550356,0.021677923,0.001311518,0.002014217,0.002270662,0.003522764,0.003320402,0.008013519,0.006874426,0.0037147,0.002665796,0.001426038,0.001387707,0.001894098,0.001583488,0.000681862,0.000284813,0.002773441,0.002145379,0.00155036,0.000877411,0.000505945,0.009914588,0.006465786,0.003845623,0.002503126,0.00185823,0.000175532,0.000244411,0.000233808,0.000122458,6.86E-05,0.003007596,0.004831364,0.00528886,0.006786366,0.008970713,0.000205312,0.000249822,0.000289296,0.000201177,0.000152538,0.00072916,0.001193601,0.001456029,0.001601998,0.001801172,0.895679514,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:43.022,157.774, 5A,504930.9121,4480,5119,96,0.625,3590.996875,3588,3582,3604,13.003125,45.49607786,6.745078047,5.975,-1.408913972,0.350708631,0.009988715,0.005433618,0.002304728,0.001289293,0.000649446,0.00177817,0.001655692,0.001402174,0.000743965,0.000494341,0.004793509,0.003643138,0.002478688,0.002038813,0.00133585,0.000402951,0.00047961,0.000560243,0.000631807,0.00057316,0.002237186,0.001703982,0.001955299,0.002171094,0.001390792,0.000769848,0.000923997,0.000952679,0.000552922,0.000329959,0.00243899,0.003660265,0.003570683,0.002997803,0.004789499,0.002188235,0.00270871,0.002785479,0.002161701,0.002346252,0.014750302,0.006770079,0.002837993,0.001593538,0.000765897,0.002179012,0.002139559,0.001397251,0.000594154,0.00026298,0.003119395,0.002628128,0.001447083,0.001077251,0.000616273,0.015464551,0.006667649,0.003176109,0.003551828,0.002479497,0.000219677,0.000242943,0.00018195,0.000120695,6.70E-05,0.002797569,0.004807573,0.004730374,0.005325302,0.006912735,0.000183698,0.000215957,0.000198112,0.000173663,0.000129961,0.000781333,0.000941339,0.001132204,0.001081531,0.001028316,0.898594066,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:45.511,160.2631, 5A,504933.3961,4800,5439,110,0.636363636,3583.885938,3584,3578,3590,6.1140625,4.930631358,2.220502501,1.7046875,-0.308280504,-0.088888734,0.011172893,0.005939782,0.002302227,0.001198433,0.000697443,0.002493607,0.001781415,0.001139238,0.000940816,0.000570157,0.007337808,0.004646001,0.002622998,0.00168046,0.001613252,0.000668428,0.000699505,0.000644543,0.00075163,0.000579022,0.002390463,0.002999964,0.002273594,0.001881962,0.001409675,0.001115803,0.001045833,0.000817165,0.000622928,0.000375121,0.002500295,0.002911645,0.003366618,0.003992962,0.005736131,0.002589472,0.002898528,0.002902112,0.002521622,0.002445162,0.015341959,0.007175674,0.002934599,0.001489764,0.000754934,0.002370742,0.001639719,0.001194169,0.00061796,0.000248219,0.003416094,0.002873353,0.001980448,0.001263001,0.000716548,0.017793139,0.009263599,0.004413037,0.003573117,0.002723029,0.000194275,0.000229864,0.000234056,0.000155244,5.13E-05,0.00269511,0.003913591,0.003510034,0.00571809,0.005902064,0.000205676,0.000329601,0.00025792,0.000202056,0.000116349,0.000886577,0.001158343,0.000981277,0.001118827,0.000939658,0.879453517,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:48.014,162.7666, 5A,504935.8993,5120,5759,106,0.712264151,3578.839063,3580,3563,3587,15.8390625,26.41693809,5.139741053,3.9390625,0.563722363,-0.936690575,0.007508563,0.010018332,0.006534186,0.00152843,0.000863331,0.002441529,0.002678246,0.001939415,0.001052406,0.000837488,0.006391086,0.004568481,0.002606859,0.001634531,0.001683416,0.001027466,0.001029301,0.000906499,0.000906405,0.000867986,0.005727611,0.00750879,0.004716814,0.002634625,0.002222374,0.001030113,0.001168263,0.000785355,0.000572322,0.000433388,0.003293227,0.003743845,0.004200816,0.005393216,0.007146441,0.002236752,0.003239891,0.002973573,0.003021806,0.002758806,0.008326261,0.01074069,0.009281945,0.002147386,0.000763198,0.002297184,0.003383961,0.003214014,0.000648275,0.000319725,0.004555324,0.005363152,0.004196314,0.001139404,0.00053456,0.018252426,0.017629556,0.010440483,0.002735382,0.001268922,0.000232416,0.000357028,0.000320945,0.000131431,6.90E-05,0.002893144,0.00373559,0.00353458,0.00635214,0.006227346,0.000255074,0.000409892,0.000299905,0.000206851,0.000143033,0.001614883,0.002300275,0.001568008,0.001140696,0.001248644,0.881173434,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:50.528,165.28, 5A,504938.4215,5440,6079,94,0.739361702,3568.817188,3565,3560,3581,12.1828125,48.2403927,6.945530412,6.2109375,-1.576073264,0.322299859,0.009344186,0.012825445,0.009198439,0.00321039,0.002339733,0.006115665,0.004182023,0.00302606,0.003959411,0.00519364,0.010115737,0.007050982,0.004437319,0.005299701,0.004362911,0.001450336,0.001284711,0.001124302,0.001231566,0.001867509,0.007118898,0.006317704,0.00394459,0.003149362,0.002521742,0.00073166,0.000934465,0.000708477,0.000579563,0.000681766,0.004116233,0.005016595,0.006085642,0.010778565,0.01289728,0.001829672,0.003000285,0.002970841,0.003569482,0.005033763,0.011407255,0.013434755,0.011759573,0.002727449,0.001004684,0.003049621,0.004486925,0.003816251,0.001095389,0.000916216,0.005068316,0.005879227,0.00436393,0.001801449,0.001972662,0.015517107,0.016777372,0.010296,0.003101719,0.00195615,0.000322199,0.000456234,0.000346854,0.000186399,0.000197315,0.002769823,0.003597109,0.004781866,0.007711523,0.008154311,0.000261848,0.000348608,0.000297614,0.000265403,0.000293555,0.001797253,0.002203567,0.001596986,0.001391202,0.001660883,0.907370741,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:53.980,168.7315, 5A,504941.8651,5760,6399,86,0.697674419,3563.346875,3563,3557,3570,6.653125,7.773073161,2.788023164,2.265625,-0.705639247,0.199097918,0.006425767,0.006376143,0.004567704,0.002860833,0.002334399,0.006460691,0.003375117,0.00203597,0.003933691,0.005097851,0.011182498,0.007058627,0.004078956,0.005240242,0.004515303,0.001511176,0.001110239,0.000882608,0.001186464,0.001832934,0.004832721,0.003330029,0.002496548,0.002568976,0.001657392,0.000542633,0.000732809,0.000751386,0.000636325,0.000596488,0.004662068,0.005843402,0.006329239,0.01259557,0.012888229,0.002401586,0.003245321,0.003285438,0.003060516,0.004091985,0.008131327,0.006414456,0.005266854,0.001799842,0.000903587,0.002350703,0.002426834,0.001709565,0.001041297,0.000870419,0.002811781,0.002697413,0.002018552,0.001447093,0.002000778,0.004807481,0.005751847,0.00377258,0.002527042,0.002129067,0.000285451,0.000300969,0.000248496,0.0002012,0.000178981,0.002795939,0.003133357,0.003835169,0.005575212,0.007599212,0.000318362,0.000358095,0.000377434,0.000251425,0.000243513,0.001221123,0.001287176,0.001200187,0.001587155,0.001412312,0.897178431,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:55.612,170.3637, 5A,504943.4962,6080,6719,99,0.671717172,3557.882813,3558,3535,3570,22.8828125,69.86574482,8.358573133,6.1546875,1.198313895,-1.127923413,0.006602675,0.004804202,0.003830618,0.002034175,0.000991922,0.002506716,0.002178166,0.001635384,0.001197611,0.000816235,0.00703552,0.005033729,0.003889417,0.002232,0.002261254,0.001282116,0.001145918,0.000958431,0.001048322,0.000958568,0.002294154,0.002927927,0.002549154,0.002728704,0.001869223,0.000727095,0.000957584,0.000940634,0.000624734,0.000412346,0.005220661,0.006661391,0.005175929,0.01330459,0.016669256,0.003733707,0.004656073,0.003779855,0.003377712,0.002483858,0.00726271,0.005835635,0.005040034,0.00194358,0.000710692,0.001955373,0.00184436,0.001673337,0.000839211,0.000313073,0.002244128,0.002392964,0.001874679,0.000959713,0.000658689,0.005035765,0.004938863,0.004058228,0.002012396,0.001517231,0.000263378,0.000264785,0.000214033,0.000159044,8.10E-05,0.004480108,0.005788427,0.006930167,0.006313014,0.007780717,0.000340169,0.000417896,0.000430596,0.000285692,0.000171161,0.001029936,0.001419514,0.001484519,0.001940293,0.000996613,0.885358502,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:07:58.090,172.8421, 5A,504945.984,6400,7039,105,0.628571429,3539.207813,3536,3519,3559,20.2078125,200.7126149,14.16730796,12.5734375,-1.620208848,0.028899943,0.011137766,0.007706908,0.004731027,0.002109822,0.001226907,0.002479732,0.002305686,0.00193958,0.001222355,0.001104801,0.005741791,0.00455938,0.004189732,0.002476713,0.00285711,0.001276488,0.001155047,0.001101849,0.001215386,0.00146218,0.002065263,0.002765923,0.002964417,0.003258243,0.002678644,0.000845663,0.000743899,0.000649219,0.000454949,0.000434232,0.005144909,0.00779091,0.007649877,0.016291954,0.01899011,0.003165783,0.003935928,0.003243882,0.0039045,0.003434745,0.013922965,0.009127897,0.005512376,0.00176778,0.001125186,0.002527645,0.002169126,0.001578848,0.000717855,0.000416263,0.003511041,0.002527174,0.001851545,0.000926016,0.000761984,0.009221812,0.005420944,0.004215869,0.002119004,0.002091822,0.000288175,0.000246822,0.000199864,0.000126987,0.00010069,0.003957485,0.005917372,0.008365551,0.008257855,0.009339462,0.000268176,0.000398734,0.000380399,0.000287195,0.000217045,0.001047718,0.001419138,0.001418243,0.001865496,0.001316062,0.904828596,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:08:00.614,175.366, 5A,504948.4986,6720,7359,96,0.645833333,3520.660938,3520,3508,3537,16.3390625,58.64698504,7.658131955,6.0296875,-0.711284757,0.527767134,0.008204135,0.005319906,0.00326739,0.001503725,0.001424739,0.002459106,0.002394232,0.001663621,0.000920495,0.001022928,0.004710855,0.004265107,0.002935912,0.002057398,0.00244487,0.001088016,0.001325973,0.001372064,0.001124509,0.001177731,0.002180174,0.002615829,0.002844846,0.0030707,0.002375933,0.001006716,0.00081346,0.00061021,0.000464717,0.00036528,0.00414825,0.005560983,0.00808398,0.014222533,0.011039486,0.002961168,0.003360949,0.003184634,0.003816934,0.002633909,0.012078936,0.006772902,0.00460118,0.001338824,0.001102856,0.002193939,0.001834835,0.001135331,0.000486824,0.000352241,0.003431679,0.002714403,0.001896815,0.000829515,0.00062413,0.013530043,0.008432296,0.004687387,0.002192124,0.001749989,0.000309805,0.000292628,0.000226138,0.000118617,6.75E-05,0.003624488,0.005382587,0.00636103,0.007225935,0.007677192,0.000357331,0.000431829,0.000400865,0.000220025,0.000157025,0.000989715,0.00141135,0.001485373,0.001165611,0.001183864,0.896864221,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:08:03.106,177.858, 5A,504950.9955,7040,7679,81,0.685185185,3510.196875,3509,3498,3521,12.196875,29.02847222,5.387807738,4.4875,-0.739920454,0.078788728,0.00922151,0.006316113,0.003946478,0.001928799,0.001193717,0.003786038,0.003150454,0.001903225,0.000896289,0.000660333,0.007661971,0.006566322,0.003404795,0.002147566,0.002030456,0.001194738,0.001485296,0.001372153,0.001188649,0.000863772,0.00253132,0.003256082,0.003157086,0.003280166,0.002152365,0.001134974,0.000977975,0.000662343,0.000801326,0.000576943,0.004434187,0.004663653,0.007293748,0.016272333,0.01591876,0.002648106,0.002530992,0.003582436,0.005606737,0.004310158,0.010117249,0.0067626,0.004776289,0.001928115,0.000911336,0.002574721,0.002024067,0.001508482,0.000725649,0.000267876,0.002580676,0.002540085,0.001969652,0.001112259,0.000634755,0.00999695,0.00750461,0.004159497,0.002496644,0.001676399,0.00032772,0.000359539,0.00031455,0.000173419,6.14E-05,0.003483389,0.004536187,0.006699845,0.007878509,0.008888267,0.000375587,0.000400821,0.000436439,0.000306374,0.000143499,0.001149086,0.001646966,0.001573499,0.001598248,0.001425201,0.885463401,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:08:05.607,180.3593, 5A,504953.4975,7360,7999,82,0.62195122,3500.670313,3499,3490,3511,10.6703125,31.56093261,5.617911766,5.0828125,-1.516152745,0.057008274,0.009488958,0.007914385,0.005795984,0.002336908,0.001630169,0.004345119,0.003526134,0.00232458,0.001393365,0.001197255,0.009687073,0.007434596,0.004836281,0.002994708,0.002979418,0.001282971,0.001176321,0.001014336,0.001489806,0.002099083,0.003317825,0.004356121,0.003472847,0.004336099,0.003351051,0.001061055,0.000862742,0.000860663,0.001052112,0.000841404,0.010719984,0.009579609,0.009971595,0.023041778,0.044364552,0.00285876,0.003533535,0.005374897,0.007310832,0.008610695,0.007165637,0.005879431,0.004255065,0.001944292,0.001226159,0.001870528,0.002164772,0.001652573,0.000871251,0.000482672,0.002456818,0.002675035,0.001818382,0.001135205,0.001000866,0.006253109,0.005300308,0.003676813,0.002755071,0.002148127,0.000259591,0.000363048,0.000344432,0.000189661,0.000119595,0.003795887,0.006510746,0.008069083,0.009944327,0.014860851,0.000295875,0.000443144,0.000494457,0.00036442,0.000347322,0.000995095,0.001473443,0.001440557,0.002293941,0.002630425,0.878080099,70,91.81644531,1400.516922,1383.882813,1282.783936,1681.318726,280.8018032,3879.984177,62.289519,44.13070381,2.193777658,1.433165054,81.46576663,736.5056818,108.0012608,90.0364435,121.2095408,0.774193548,0.419354839,50.78125,0.061751266,9375.767831,130111.4377,0.072059521,1,4
0:26/12/2019 12:08:08.110,182.863, 5A,504955.9959,7680,8319,104,0.653846154,3493.396875,3494,3484,3500,9.396875,11.11297926,3.333613545,2.546875,-0.010698534,-0.557441271,0.009767919,0.006612894,0.004620004,0.002429169,0.002017744,0.003398035,0.002832644,0.001848662,0.001239153,0.001913624,0.007622578,0.005527965,0.003885248,0.002790166,0.004875921,0.000945777,0.001121926,0.000999376,0.001419334,0.003559832,0.005746249,0.006641185,0.004411035,0.006397522,0.006420643,0.000960622,0.000859957,0.000957197,0.001068362,0.00095251,0.010106797,0.010509193,0.010875022,0.024314626,0.071945665,0.0028235,0.003248525,0.003749561,0.005798366,0.010639969,0.010215848,0.006090882,0.003454393,0.001745211,0.001276041,0.002048008,0.002062611,0.00120357,0.000789169,0.000525724,0.002935444,0.002617291,0.001853245,0.001058883,0.000940836,0.009101416,0.006763574,0.003926807,0.002816419,0.002100504,0.000297956,0.000391611,0.000326232,0.000165523,0.000131622,0.004150444,0.00586463,0.006719605,0.012470691,0.020392098,0.00027251,0.000384384,0.000359939,0.000369061,0.000460977,0.001095027,0.001691123,0.001650697,0.002480664,0.004517717,0.893748938,69,89.94257743,1396.72867,1381.684937,1282.783936,1657.142822,260.4141519,2982.482816,54.61211236,38.68112731,2.385700016,1.428971514,82.81293952,724.5244565,112.937362,89.03718598,122.9260959,0.757575758,0.454545455,42.96875,0.330260906,65841.6449,192111.2911,0.342726575,1,4
0:26/12/2019 12:08:10.600,185.3518, 5A,504958.4856,8000,8639,109,0.655963303,3486.9,3485.5,3479,3496,9.1,23.72081377,4.870401808,4.346875,-1.430075036,0.256436681,0.014807532,0.006665915,0.002950106,0.003759281,0.005043009,0.008094855,0.006730736,0.003609008,0.004750524,0.012786159,0.007377927,0.007969101,0.004914455,0.004643397,0.013308079,0.001614983,0.001583854,0.001345259,0.002658849,0.003469122,0.006542135,0.007483598,0.006903462,0.007047966,0.007259191,0.00079675,0.000942948,0.000884944,0.000978311,0.001156128,0.006106091,0.008702568,0.012831258,0.022517364,0.044592074,0.003069442,0.004286116,0.004635824,0.00584743,0.010331184,0.017130967,0.009685589,0.004393822,0.002750236,0.002204674,0.003790151,0.002589166,0.001335711,0.00131436,0.00139717,0.005955296,0.004305924,0.002763693,0.003113439,0.004751634,0.012071778,0.009033593,0.005841081,0.009712767,0.012099224,0.000528799,0.000421583,0.000306473,0.000218696,0.000317704,0.004220574,0.007420584,0.010165298,0.017079934,0.025763814,0.000415208,0.000422355,0.000393943,0.000420621,0.000610777,0.001369011,0.001498967,0.001515609,0.002640763,0.00489047,0.894585315,69,89.94257743,1396.72867,1381.684937,1282.783936,1657.142822,260.4141519,2982.482816,54.61211236,38.68112731,2.385700016,1.428971514,82.81293952,724.5244565,112.937362,89.03718598,122.9260959,0.757575758,0.454545455,42.96875,0.330260906,65841.6449,192111.2911,0.342726575,1,4
0:26/12/2019 12:08:13.102,187.854, 5A,504960.9961,8320,8959,84,0.601190476,3477.267188,3480,3465,3487,12.2671875,38.12098738,6.174219577,5.3640625,-1.229250604,-0.44159831,0.010270867,0.006029614,0.003839621,0.003565205,0.004556921,0.007488319,0.006574331,0.004128141,0.00472236,0.012575398,0.00735345,0.008921801,0.006192869,0.00438004,0.01203362,0.00150931,0.00159198,0.001472265,0.00246518,0.0024739,0.00510177,0.00600217,0.005394294,0.005123359,0.004696388,0.000837695,0.001171136,0.001052601,0.00081448,0.000879406,0.006113179,0.007998212,0.009897167,0.016667213,0.021153507,0.002962339,0.004844596,0.004892466,0.005614615,0.00771014,0.012381488,0.009336137,0.00528255,0.00301734,0.002116924,0.003013627,0.00249721,0.001958531,0.001432777,0.001473832,0.005178209,0.004392281,0.003432431,0.003187675,0.004767357,0.009883908,0.00887291,0.008048302,0.009738263,0.012087046,0.000409276,0.000344512,0.000349665,0.000238279,0.000329616,0.00394111,0.00761582,0.008120702,0.0182191,0.02236248,0.000372911,0.000416079,0.00047073,0.000377686,0.000538374,0.000907596,0.000703782,0.001115725,0.002235811,0.003664073,0.892352309,69,89.94257743,1396.72867,1381.684937,1282.783936,1657.142822,260.4141519,2982.482816,54.61211236,38.68112731,2.385700016,1.428971514,82.81293952,724.5244565,112.937362,89.03718598,122.9260959,0.757575758,0.454545455,42.96875,0.330260906,65841.6449,192111.2911,0.342726575,1,4
